drug,source tissue,target tissue,type,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Atezo,BLCA,KIRC,lcc_only,edge,0.05,92,137,0,0.03214425818636962,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,93,137,0,0.10876849119939086,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,94,137,1,0.7746048012948731,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,95,137,0,0.05609977110823362,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,96,137,1,0.7518881407905976,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,97,137,0,0.036481624275066536,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,98,137,1,0.567995934523327,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,99,137,0,0.2775907898193502,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,100,137,0,0.0915046381868486,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,101,137,0,0.11690172010898571,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,102,137,0,0.07903583033637217,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,103,137,0,0.4964120425230725,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,104,137,0,0.20697398991693336,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,105,137,1,0.5683105574588048,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,106,137,0,0.16517480262833953,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,107,137,0,0.12718668466106722,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,108,137,0,0.4087848274434081,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,109,137,0,0.012856708127269828,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,110,137,0,0.12642116776294704,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,111,137,0,0.47250943950165114,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,112,137,0,0.1965671830445765,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,113,137,1,0.9721322982784815,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,114,137,1,0.5414838365173091,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,115,137,0,0.469705411337029,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,116,137,1,0.9793076176748072,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,117,137,1,0.8469060797452488,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,118,137,0,0.14451212113976,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,119,137,1,0.5080811342314938,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,120,137,0,0.009473582959405136,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,121,137,0,0.49361985861825286,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,122,137,0,0.3649509903309579,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,123,137,0,0.26086508195399116,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,124,137,0,0.018651105621958097,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,125,137,0,0.02239107645678304,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,126,137,0,0.15005523705734794,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,127,137,1,0.9882147472800763,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,128,137,1,0.6999721302409729,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,129,137,1,0.8259707283080819,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,130,137,0,0.20854750103495717,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,131,137,0,0.23971691846862034,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,132,137,0,0.40491926326641625,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,133,137,0,0.09937409237689461,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,134,137,1,0.629117327090884,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,135,137,0,0.2556988527841212,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,136,137,0,0.4162133662356073,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,137,137,0,0.0706520594286559,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,138,137,0,0.18033206118684453,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,139,137,1,0.9686280684793996,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,140,137,0,0.16246720461694134,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,141,137,0,0.3314979278957459,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,142,137,0,0.017872925069123132,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,143,137,0,0.001503508320806592,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,144,137,1,0.5962945058870763,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,145,137,1,0.5704666179256966,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,146,137,1,0.7240124017317028,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,147,137,0,0.05742333248526085,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,148,137,0,0.0034287637717909042,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,149,137,1,0.9982005404852775,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,150,137,0,0.20670409753900487,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,151,137,0,0.03589983619515755,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,152,137,1,0.9986316670853357,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,153,137,1,0.5031316857778362,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,154,137,1,0.5647377809490458,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,155,137,0,0.23030605136537707,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,156,137,0,0.345283265784173,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,157,137,0,0.31027201921119946,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,158,137,0,0.47786528202596656,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,159,137,0,0.24717286571613492,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,160,137,0,0.13920960346158925,1
Atezo,BLCA,KIRC,lcc_only,edge,0.05,161,137,0,0.2852741313069833,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,162,137,1,0.7683414161998734,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,163,137,0,0.00833435133522228,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,164,137,0,0.10277715228565341,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,165,137,0,0.03308370526608016,0
Atezo,BLCA,KIRC,lcc_only,edge,0.05,166,137,0,0.003192655720814895,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,0,137,0,0.0992945858245056,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,1,137,0,0.21902062287342242,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,2,137,0,0.014684841939679701,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,3,137,0,0.2646658742774061,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,4,137,1,0.7822256866573182,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,5,137,0,0.003996246161371589,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,6,137,0,0.0003967667040284057,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,7,137,0,0.005880319524526188,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,8,137,1,0.9937706791210036,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,9,137,0,0.12892709882850925,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,10,137,1,0.508290027666374,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,11,137,1,0.662836198552487,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,12,137,1,0.9937382690197009,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,13,137,0,0.01959242833723862,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,14,137,0,0.37134796924116925,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,15,137,1,0.926259951651268,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,16,137,1,0.5276437779907661,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,17,137,1,0.5379781499831823,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,18,137,0,0.00946594798127557,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,19,137,0,0.048337894600404836,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,20,137,0,0.11516953111448237,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,21,137,1,0.9151782019695925,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,22,137,0,0.4819265504438876,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,23,137,1,0.7095175208145991,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,24,137,0,0.000276556670340546,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,25,137,0,0.08493045225939906,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,26,137,1,0.8062777881022847,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,27,137,0,0.04214782402220877,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,28,137,0,0.26078057090617807,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,29,137,1,0.9906150202375883,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,30,137,1,0.780819343596743,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,31,137,0,0.038148996732970196,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,32,137,0,0.019173214596587846,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,33,137,1,0.9834825195471039,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,34,137,1,0.8235885251609104,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,35,137,0,0.350170448023988,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,36,137,0,0.36461046555295423,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,37,137,1,0.8898456376763519,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,38,137,0,0.002860812909211709,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,39,137,1,0.8110270862914809,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,40,137,0,0.017560514524276153,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,41,137,0,0.1613484170642626,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,42,137,1,0.5180335216168503,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,43,137,0,0.03697435664844643,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,44,137,0,0.49144049487795904,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,45,137,1,0.9160649920415503,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,46,137,0,0.07579251406418552,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,47,137,0,0.11085806693342717,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,48,137,1,0.9377653917304437,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,49,137,0,0.0005647911899336251,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,50,137,1,0.6703584070084306,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,51,137,0,9.604737025992732e-08,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,52,137,1,0.5981064503292388,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,53,137,0,0.3907618555265785,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,54,137,0,3.7650446002205095e-38,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,55,137,1,0.7643868320324271,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,56,137,0,0.041523985185535336,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,57,137,0,0.07232404710545973,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,58,137,0,0.48385487494267526,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,59,137,0,0.08214581823135003,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,60,137,1,0.9573860832621874,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,61,137,0,0.07165775238489969,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,62,137,0,0.278553813611883,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,63,137,0,0.40913532564829386,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,64,137,1,0.9285517410253132,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,65,137,0,0.018670129846817273,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,66,137,0,0.2520699517150374,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,67,137,1,0.8567039590763014,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,68,137,1,0.9016387460532332,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,69,137,1,0.9074555804167034,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,70,137,0,0.33016196343481213,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,71,137,0,0.4228798218515639,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,72,137,0,0.2514034845202401,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,73,137,1,0.9236951033343173,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,74,137,0,0.0040631554217361995,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,75,137,0,0.0005360160232589703,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,76,137,0,0.059468373738252076,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,77,137,1,0.6769183986911572,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,78,137,0,0.0024565611956512104,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,79,137,0,0.21214269860963156,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,80,137,1,0.9875480551258797,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,81,137,1,0.9683726039647097,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,82,137,0,0.40101154585402804,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,83,137,0,0.49566681200148194,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,84,137,0,0.005663912239732524,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,85,137,0,0.19741698106194377,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,86,137,0,0.0008859695419348737,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,87,137,1,0.7166837300538121,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,88,137,1,0.9712222094192415,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,89,137,1,0.8684153977779884,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,90,137,0,0.1192888429620311,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,91,137,0,0.4720498577977858,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,92,137,0,0.04752170339032726,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,93,137,0,0.01630941857731119,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,94,137,1,0.8899615071553261,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,95,137,1,0.768217598709918,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,96,137,0,0.006465661673804548,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,97,137,0,0.004384368790776816,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,98,137,0,0.07104095512236742,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,99,137,1,0.5272994788876615,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,100,137,0,0.00019501595304609055,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,101,137,0,0.2430364242300824,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,102,137,0,0.4572564376262058,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,103,137,0,0.4118302050443073,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,104,137,1,0.71651257449565,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,105,137,1,0.8181554280745271,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,106,137,0,0.2306171398638923,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,107,137,0,0.028325277227016825,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,108,137,0,0.47694456320964607,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,109,137,0,0.045768875938750966,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,110,137,1,0.5327556045270926,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,111,137,0,0.014715536553755968,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,112,137,1,0.7896931836531753,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,113,137,1,0.5835885412858023,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,114,137,1,0.7609233959546703,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,115,137,1,0.7859032875449621,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,116,137,0,0.0001661771972804376,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,117,137,1,0.8614762803168093,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,118,137,0,0.0284960343325162,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,119,137,0,0.13472079277049637,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,120,137,1,0.871946275699525,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,121,137,1,0.8708994418561877,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,122,137,0,0.03245275945097124,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,123,137,0,0.05107223518980122,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,124,137,0,0.3289627507905379,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,125,137,0,0.1807514125555527,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,126,137,0,0.01024702176402885,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,127,137,1,0.6407275521711678,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,128,137,0,0.12127229391042571,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,129,137,0,0.41129129843905227,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,130,137,0,0.45423791770882094,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,131,137,1,0.9680707755231488,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,132,137,0,0.25097280413623946,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,133,137,0,0.04708726142773172,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,134,137,0,0.4311815102739998,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,135,137,0,0.0072984165457215,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,136,137,0,0.058568271328917995,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,137,137,0,0.2564740930912384,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,138,137,0,0.07481806818771328,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,139,137,0,0.3329993082064455,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,140,137,0,0.21990852656836946,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,141,137,0,8.885602734568572e-05,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,142,137,0,0.01896238748865983,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,143,137,0,1.394614338092917e-06,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,144,137,0,0.16154429949800989,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,145,137,0,0.09728397496148432,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,146,137,0,0.2246914001432296,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,147,137,0,0.09984332733674448,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,148,137,0,0.0055354063960651395,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,149,137,0,0.2872475139563584,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,150,137,1,0.5004925421115409,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,151,137,0,0.04310287030758595,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,152,137,1,0.9995629246927031,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,153,137,0,0.11962652942953744,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,154,137,1,0.8557278314823835,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,155,137,0,0.04218247097232036,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,156,137,0,0.009185337154683771,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,157,137,0,0.2540460886090902,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,158,137,0,0.48686485829786835,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,159,137,0,0.0908910297486242,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,160,137,0,0.0272217459148989,1
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,161,137,0,0.23918566416454826,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,162,137,0,0.3005672741129924,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,163,137,0,0.0014773366972006354,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,164,137,1,0.937394331258731,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,165,137,0,0.09069238284847214,0
Atezo,BLCA,KIRC,lcc_only,edge-matched-random,0.05,166,137,1,0.6480882410606461,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,0,40,0,0.3990689754832501,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,1,40,1,0.8623674737185506,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,2,40,1,0.5169040873965274,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,3,40,1,0.564828761913527,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,4,40,1,0.5107228990922171,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,5,40,1,0.8165670544294048,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,6,40,0,0.09228136134639285,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,7,40,1,0.5757859290674989,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,8,40,1,0.8140384694274495,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,9,40,0,0.16554021306735406,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,10,40,1,0.7897236610965512,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,11,40,1,0.8908983927855895,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,12,40,1,0.787179726245452,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,13,40,1,0.5940914597404386,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,14,40,0,0.28673361329674385,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,15,40,0,0.353089134103722,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,16,40,0,0.33689765284153184,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,17,40,0,0.47266086250874007,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,18,40,0,0.1137310389698329,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,19,40,0,0.11499376425429239,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,20,40,1,0.5156508762374302,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,21,40,1,0.7770798432562316,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,22,40,0,0.2100281000059948,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,23,40,1,0.6289347258166235,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,24,40,1,0.765987337718409,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,25,40,0,0.19541215858781724,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,26,40,0,0.25785982293820553,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,27,40,1,0.8149841851003756,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,28,40,0,0.1690927528345501,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,29,40,0,0.44757745311455127,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,30,40,1,0.5177252395376627,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,31,40,0,0.277451859583672,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,32,40,1,0.9031248162839498,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,33,40,1,0.8058872431105805,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,34,40,0,0.13228865307511095,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,35,40,0,0.1439827301296223,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,36,40,0,0.2613285463077516,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,37,40,1,0.9301386004633035,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,38,40,1,0.6937662953391022,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,39,40,0,0.33556492322329945,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,40,40,0,0.1364459534812232,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,41,40,0,0.3293076329912338,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,42,40,1,0.8156444506272659,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,43,40,1,0.8911999317157576,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,44,40,1,0.5846130706126326,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,45,40,1,0.7210994909744891,1
Atezo,BLCA,KIRC,lcc_only,edge,0.01,46,40,0,0.4705530849535399,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,47,40,0,0.3233832751916085,0
Atezo,BLCA,KIRC,lcc_only,edge,0.01,48,40,0,0.32338508145458117,0
